Employee_ID,Employment_Status,Hire_Date,Termination_Date,Total_Tenure_Months,Comp_vs_Market,Final_Salary,Avg_KPI_Career,Promotion_Count,Last_Promotion_Date,Exit_Reason,Attrition_Risk_Score
EMP_009442,Terminated,2021-01-25,2023-05-27,28,0.0406,149000,0.7143,0,,Voluntary_Better_Offer,54.1
EMP_009443,Terminated,2021-01-25,2023-12-26,35,0.1035,158000,0.6176,0,,Voluntary_Low_Engagement,56.9
EMP_009444,Terminated,2021-01-25,2021-07-26,6,0.1554,192000,0.8618,0,,Voluntary_Personal,35.2
EMP_009445,Terminated,2021-01-25,2022-07-26,18,0.0421,158000,0.6852,0,,Voluntary_Personal,50.8
EMP_009446,Active,2021-01-25,,47,-0.031,92000,0.6361,0,,Still Active,64.9
EMP_009447,Terminated,2021-01-25,2022-04-26,15,-0.0392,160000,0.4586,0,,Voluntary_Low_Engagement,70.5
EMP_009448,Terminated,2021-01-25,2023-04-26,27,-0.0194,149000,0.6833,0,,Voluntary_Better_Offer,56.9
EMP_009449,Terminated,2021-01-25,2022-12-26,23,0.1863,126000,0.8154,0,,Voluntary_Personal,46.5
EMP_009450,Active,2021-01-25,,47,-0.1144,147000,0.7251,0,,Still Active,63.9
EMP_009451,Terminated,2021-01-25,2022-11-25,22,0.0758,120000,0.5942,0,,Voluntary_Low_Engagement,50.9
EMP_009452,Terminated,2021-01-25,2023-01-25,24,0.0563,118000,0.7827,0,,Voluntary_Better_Offer,50.2
EMP_009453,Active,2021-01-25,,47,0.0824,133000,0.6991,0,,Still Active,57.0
EMP_009454,Terminated,2021-01-25,2023-04-26,27,-0.0508,144000,0.5208,0,,Involuntary_Restructure,66.6
EMP_009455,Terminated,2021-01-25,2021-07-26,6,0.1177,170000,0.561,0,,Voluntary_Personal,58.9
EMP_009456,Terminated,2021-01-26,2022-07-27,18,0.0561,175000,0.6742,0,,Voluntary_Better_Offer,46.6
EMP_009457,Terminated,2021-01-26,2021-07-27,6,0.0742,101000,0.5745,0,,Voluntary_Low_Engagement,63.1
EMP_009458,Terminated,2021-01-26,2023-02-26,25,0.0775,184000,0.8015,1,2022-02-25,Voluntary_Personal,42.7
EMP_009459,Terminated,2021-01-26,2021-07-27,6,0.0826,133000,0.7747,0,,Voluntary_Personal,42.6
EMP_009460,Terminated,2021-01-26,2024-11-26,46,0.1495,169000,0.8657,1,2023-11-26,Voluntary_Better_Offer,46.1
EMP_009461,Terminated,2021-01-26,2024-06-27,41,0.0229,155000,0.7489,0,,Involuntary_Restructure,53.1
EMP_009462,Active,2021-01-26,,47,0.0835,121000,0.8289,0,,Still Active,48.7
EMP_009463,Terminated,2021-01-26,2022-02-25,13,-0.0453,90000,0.715,0,,Voluntary_Personal,57.0
EMP_009464,Active,2021-01-26,,47,0.0664,101000,0.7519,0,,Still Active,59.9
EMP_009465,Terminated,2021-01-26,2022-10-27,21,-0.0364,119000,0.6182,0,,Voluntary_Personal,57.5
EMP_009466,Active,2021-01-26,,47,0.0568,188000,0.9192,1,2023-12-27,Still Active,40.3
EMP_009467,Active,2021-01-26,,47,0.2168,161000,0.9199,1,2023-12-27,Still Active,39.8
EMP_009468,Active,2021-01-26,,47,-0.0521,106000,0.6521,0,,Still Active,61.0
EMP_009469,Terminated,2021-01-26,2022-03-28,14,-0.013,105000,0.6967,0,,Involuntary_Performance,69.8
EMP_009470,Terminated,2021-01-26,2024-04-27,39,-0.0703,104000,0.7015,0,,Voluntary_Personal,59.0
EMP_009471,Terminated,2021-01-27,2021-08-28,7,0.0583,118000,0.7173,0,,Voluntary_Better_Offer,53.1
EMP_009472,Terminated,2021-01-27,2022-03-29,14,0.097,116000,0.7897,0,,Voluntary_Personal,53.7
EMP_009473,Terminated,2021-01-27,2023-07-29,30,-0.0362,108000,0.6312,0,,Voluntary_Better_Offer,56.5
EMP_009474,Terminated,2021-01-27,2023-06-28,29,0.1263,171000,0.6861,0,,Voluntary_Low_Engagement,47.4
EMP_009475,Terminated,2021-01-27,2023-03-29,26,0.0313,148000,0.5525,0,,Voluntary_Low_Engagement,68.4
EMP_009476,Terminated,2021-01-27,2021-07-28,6,-0.0138,150000,0.4915,0,,Voluntary_Low_Engagement,66.0
EMP_009477,Terminated,2021-01-27,2023-08-28,31,0.0547,151000,0.8768,0,,Voluntary_Better_Offer,48.2
EMP_009478,Terminated,2021-01-27,2021-11-27,10,-0.0829,87000,0.7308,0,,Voluntary_Better_Offer,58.2
EMP_009479,Terminated,2021-01-27,2022-07-28,18,0.0808,164000,0.6328,0,,Voluntary_Low_Engagement,58.9
EMP_009480,Active,2021-01-27,,47,0.0513,117000,0.886,0,,Still Active,44.1
EMP_009481,Terminated,2021-01-27,2021-10-27,9,-0.105,110000,0.5612,0,,Voluntary_Personal,57.9
EMP_009482,Terminated,2021-01-27,2024-09-27,44,0.0093,95000,0.6804,0,,Voluntary_Better_Offer,58.7
EMP_009483,Active,2021-01-27,,47,0.1846,155000,0.8029,1,2023-12-28,Still Active,41.2
EMP_009484,Terminated,2021-01-28,2022-01-28,12,0.1246,161000,0.6784,0,,Voluntary_Personal,56.0
EMP_009485,Active,2021-01-28,,47,0.1571,175000,0.6897,0,,Still Active,43.8
EMP_009486,Terminated,2021-01-28,2024-08-28,43,0.0717,153000,0.8211,0,,Voluntary_Personal,51.2
EMP_009487,Terminated,2021-01-28,2021-07-29,6,-0.088,112000,0.7232,0,,Voluntary_Personal,57.9
EMP_009488,Active,2021-01-28,,47,0.0512,159000,0.7248,0,,Still Active,48.2
EMP_009489,Active,2021-01-28,,47,0.0927,122000,0.7086,0,,Still Active,58.2
EMP_009490,Terminated,2021-01-28,2022-12-29,23,0.0246,155000,0.5891,0,,Voluntary_Low_Engagement,59.1
EMP_009491,Terminated,2021-01-28,2023-03-30,26,-0.0095,150000,0.5866,0,,Voluntary_Low_Engagement,69.5
EMP_009492,Terminated,2021-01-28,2021-07-29,6,0.0463,150000,0.8062,0,,Voluntary_Better_Offer,55.8
EMP_009493,Terminated,2021-01-28,2024-03-29,38,0.0132,145000,0.6441,0,,Voluntary_Better_Offer,58.2
EMP_009494,Terminated,2021-01-28,2021-07-29,6,-0.0679,141000,0.6275,0,,Voluntary_Personal,67.4
EMP_009495,Terminated,2021-01-28,2024-03-29,38,-0.0106,150000,0.7287,0,,Voluntary_Personal,54.0
EMP_009496,Terminated,2021-01-28,2021-07-29,6,0.0571,100000,0.7296,0,,Voluntary_Personal,41.3
EMP_009497,Terminated,2021-01-28,2022-01-28,12,0.1938,126000,0.9339,0,,Involuntary_Restructure,36.2
EMP_009498,Active,2021-01-28,,47,0.1382,104000,0.7404,0,,Still Active,55.0
EMP_009499,Terminated,2021-01-28,2023-05-30,28,0.0344,148000,0.5683,0,,Voluntary_Low_Engagement,59.1
EMP_009500,Terminated,2021-01-29,2023-03-31,26,0.1053,101000,0.7652,0,,Voluntary_Better_Offer,44.0
EMP_009501,Terminated,2021-01-29,2022-09-29,20,0.0597,112000,0.7133,0,,Voluntary_Personal,58.7
EMP_009502,Terminated,2021-01-29,2022-07-30,18,-0.0021,151000,0.6968,0,,Voluntary_Better_Offer,59.8
EMP_009503,Terminated,2021-01-29,2023-05-31,28,0.0982,135000,0.5856,0,,Voluntary_Low_Engagement,61.0
EMP_009504,Terminated,2021-01-29,2023-06-30,29,0.1784,125000,0.6992,0,,Voluntary_Low_Engagement,54.6
EMP_009505,Terminated,2021-01-29,2024-04-30,39,0.1385,137000,0.898,1,2023-04-30,Voluntary_Personal,42.0
EMP_009506,Terminated,2021-01-29,2021-12-29,11,-0.0114,164000,0.71,0,,Voluntary_Better_Offer,57.0
EMP_009507,Active,2021-01-29,,47,0.0643,184000,0.877,1,2023-12-30,Still Active,44.5
EMP_009508,Terminated,2021-01-29,2021-07-30,6,0.0764,102000,0.856,0,,Voluntary_Better_Offer,44.8
EMP_009509,Terminated,2021-01-29,2024-11-29,46,0.0739,163000,0.7007,0,,Voluntary_Personal,49.4
EMP_009510,Active,2021-01-29,,47,0.1927,152000,0.9472,1,2023-12-30,Still Active,33.7
EMP_009511,Active,2021-01-29,,47,-0.077,87000,0.8024,0,,Still Active,54.1
EMP_009512,Terminated,2021-01-29,2021-07-30,6,0.1202,170000,0.5544,0,,Voluntary_Better_Offer,52.2
EMP_009513,Terminated,2021-01-30,2022-09-30,20,0.0593,97000,0.7893,0,,Voluntary_Better_Offer,47.4
EMP_009514,Active,2021-01-30,,47,0.0712,162000,0.7646,0,,Still Active,50.4
EMP_009515,Terminated,2021-01-30,2021-12-30,11,0.0746,132000,0.8117,0,,Voluntary_Better_Offer,48.0
EMP_009516,Terminated,2021-01-30,2023-01-30,24,0.1551,142000,0.7332,0,,Voluntary_Better_Offer,49.4
EMP_009517,Terminated,2021-01-30,2022-07-31,18,0.1879,180000,0.6123,0,,Voluntary_Low_Engagement,56.1
EMP_009518,Terminated,2021-01-30,2022-11-30,22,-0.0851,139000,0.4687,0,,Involuntary_Performance,71.2
EMP_009519,Terminated,2021-01-30,2022-07-31,18,0.1086,117000,0.6362,0,,Voluntary_Low_Engagement,59.1
EMP_009520,Active,2021-01-30,,47,0.0742,178000,0.6964,0,,Still Active,51.4
EMP_009521,Terminated,2021-01-30,2022-03-01,13,0.0127,107000,0.8584,0,,Voluntary_Better_Offer,53.9
EMP_009522,Active,2021-01-30,,47,0.0599,211000,0.8638,1,2023-12-31,Still Active,39.7
EMP_009523,Terminated,2021-01-30,2022-04-01,14,0.0797,154000,0.8119,0,,Voluntary_Personal,46.7
EMP_009524,Active,2021-01-30,,47,-0.0115,122000,0.6945,0,,Still Active,63.9
EMP_009525,Terminated,2021-01-30,2022-07-31,18,0.0542,160000,0.7663,0,,Voluntary_Better_Offer,51.6
EMP_009526,Terminated,2021-01-31,2023-12-01,34,-0.0562,143000,0.5507,0,,Voluntary_Low_Engagement,69.5
EMP_009527,Terminated,2021-01-31,2022-08-01,18,0.1327,107000,0.6469,0,,Voluntary_Low_Engagement,54.8
EMP_009528,Terminated,2021-01-31,2022-05-02,15,-0.1378,131000,0.5987,0,,Involuntary_Performance,77.0
EMP_009529,Active,2021-01-31,,47,0.0335,171000,0.6202,0,,Still Active,56.2
EMP_009530,Terminated,2021-01-31,2021-12-31,11,-0.0066,165000,0.6328,0,,Voluntary_Better_Offer,59.8
EMP_009531,Terminated,2021-01-31,2023-03-03,25,0.0799,164000,0.7941,0,,Voluntary_Better_Offer,50.8
EMP_009532,Terminated,2021-01-31,2023-01-31,24,0.28,143000,0.7351,0,,Voluntary_Low_Engagement,43.0
EMP_009533,Active,2021-01-31,,47,0.1004,183000,0.756,0,,Still Active,50.3
EMP_009534,Terminated,2021-01-31,2022-09-01,19,0.0565,160000,0.6921,0,,Voluntary_Personal,59.9
EMP_009535,Terminated,2021-01-31,2022-10-01,20,-0.0601,86000,0.6738,0,,Voluntary_Low_Engagement,68.3
EMP_009536,Active,2021-01-31,,47,0.0343,95000,0.7017,0,,Still Active,48.4
EMP_009537,Terminated,2021-01-31,2023-06-02,28,0.1389,173000,0.7464,0,,Voluntary_Better_Offer,51.1
EMP_009538,Terminated,2021-01-31,2021-12-01,10,0.1133,118000,0.5862,0,,Voluntary_Low_Engagement,53.9
EMP_009539,Terminated,2021-01-31,2022-09-01,19,-0.0627,142000,0.8417,0,,Voluntary_Better_Offer,52.8
EMP_009540,Terminated,2021-01-31,2023-09-01,31,0.048,150000,0.6253,0,,Voluntary_Low_Engagement,60.2
EMP_009541,Terminated,2021-02-01,2022-10-02,20,0.0901,165000,0.8767,0,,Involuntary_Restructure,39.2
EMP_009542,Terminated,2021-02-01,2024-08-02,42,-0.0376,118000,0.5796,0,,Voluntary_Low_Engagement,60.3
EMP_009543,Active,2021-02-01,,46,-0.0537,89000,0.8107,0,,Still Active,51.4
EMP_009544,Terminated,2021-02-01,2023-10-03,32,0.0946,122000,0.6583,0,,Involuntary_Restructure,57.0
EMP_009545,Terminated,2021-02-01,2021-11-01,9,0.0572,100000,0.7758,0,,Voluntary_Personal,54.8
EMP_009546,Active,2021-02-01,,46,-0.0044,91000,0.8268,0,,Still Active,49.6
EMP_009547,Terminated,2021-02-01,2021-08-02,6,0.1225,170000,0.799,0,,Voluntary_Better_Offer,50.6
EMP_009548,Terminated,2021-02-01,2023-02-01,24,0.0038,112000,0.6562,0,,Voluntary_Better_Offer,60.8
EMP_009549,Terminated,2021-02-01,2021-12-02,10,-0.0513,136000,0.6825,0,,Voluntary_Better_Offer,57.5
EMP_009550,Terminated,2021-02-01,2022-12-02,22,0.2774,135000,0.8949,0,,Voluntary_Better_Offer,32.4
EMP_009551,Terminated,2021-02-01,2022-02-01,12,0.0274,94000,0.5685,0,,Involuntary_Restructure,60.7
EMP_009552,Terminated,2021-02-01,2022-11-02,21,-0.0656,142000,0.7777,0,,Voluntary_Better_Offer,54.4
EMP_009553,Terminated,2021-02-01,2022-01-01,11,-0.053,116000,0.7016,0,,Voluntary_Personal,57.3
EMP_009554,Terminated,2021-02-01,2021-08-02,6,0.0096,95000,0.7152,0,,Voluntary_Better_Offer,58.1
EMP_009555,Active,2021-02-01,,46,0.0635,119000,0.7552,0,,Still Active,56.1
EMP_009556,Active,2021-02-02,,46,-0.0167,104000,0.8435,0,,Still Active,46.0
EMP_009557,Terminated,2021-02-02,2023-01-03,23,0.0142,168000,0.6616,0,,Involuntary_Restructure,55.9
EMP_009558,Terminated,2021-02-02,2021-08-03,6,-0.0021,106000,0.647,0,,Voluntary_Low_Engagement,50.3
EMP_009559,Active,2021-02-02,,46,0.3524,146000,0.8693,1,2023-12-03,Still Active,31.6
EMP_009560,Terminated,2021-02-02,2022-07-04,17,0.1512,175000,0.7298,0,,Voluntary_Better_Offer,48.9
EMP_009561,Terminated,2021-02-02,2024-08-03,42,0.1277,126000,0.7136,0,,Voluntary_Better_Offer,53.8
EMP_009562,Active,2021-02-02,,46,0.0002,112000,0.7121,0,,Still Active,56.4
EMP_009563,Terminated,2021-02-02,2021-08-03,6,-0.0116,141000,0.6098,0,,Voluntary_Personal,46.3
EMP_009564,Terminated,2021-02-02,2022-01-02,11,0.0758,154000,0.6567,0,,Voluntary_Better_Offer,61.3
EMP_009565,Terminated,2021-02-02,2023-01-03,23,0.0504,129000,0.6382,0,,Voluntary_Low_Engagement,58.7
EMP_009566,Terminated,2021-02-02,2024-10-03,44,0.1111,137000,0.7256,0,,Voluntary_Better_Offer,49.7
EMP_009567,Active,2021-02-03,,46,0.1604,127000,0.8151,1,2023-12-04,Still Active,46.0
EMP_009568,Terminated,2021-02-03,2023-02-03,24,0.1603,110000,0.7579,0,,Voluntary_Personal,49.4
EMP_009569,Terminated,2021-02-03,2023-03-06,25,0.0204,155000,0.6833,0,,Voluntary_Better_Offer,56.4
EMP_009570,Terminated,2021-02-03,2022-05-05,15,0.0152,96000,0.5203,0,,Voluntary_Low_Engagement,63.0
EMP_009571,Terminated,2021-02-03,2024-09-03,43,-0.0797,153000,0.7039,0,,Voluntary_Better_Offer,59.4
EMP_009572,Terminated,2021-02-03,2022-08-04,18,0.0284,97000,0.8086,0,,Involuntary_Restructure,53.2
EMP_009573,Active,2021-02-03,,46,0.2105,149000,0.7843,0,,Still Active,39.7
EMP_009574,Terminated,2021-02-03,2022-10-04,20,0.1244,170000,0.6583,0,,Voluntary_Better_Offer,48.0
EMP_009575,Active,2021-02-03,,46,-0.0491,90000,0.7601,0,,Still Active,52.4
EMP_009576,Terminated,2021-02-03,2022-01-03,11,-0.0324,119000,0.6575,0,,Voluntary_Better_Offer,60.1
EMP_009577,Terminated,2021-02-03,2022-04-05,14,0.0301,97000,0.7679,0,,Voluntary_Better_Offer,50.8
EMP_009578,Active,2021-02-04,,46,0.0987,101000,0.5935,0,,Still Active,63.0
EMP_009579,Terminated,2021-02-04,2023-11-05,33,0.0518,99000,0.6947,0,,Voluntary_Better_Offer,60.0
EMP_009580,Terminated,2021-02-04,2022-09-05,19,-0.1314,132000,0.6432,0,,Involuntary_Performance,73.3
EMP_009581,Terminated,2021-02-04,2022-11-05,21,-0.0372,118000,0.4902,0,,Voluntary_Low_Engagement,70.2
EMP_009582,Active,2021-02-04,,46,0.2627,169000,0.8282,1,2023-12-05,Still Active,46.3
EMP_009583,Terminated,2021-02-04,2024-10-05,44,0.0621,118000,0.7303,0,,Voluntary_Better_Offer,48.2
EMP_009584,Terminated,2021-02-04,2022-10-05,20,-0.0645,115000,0.628,0,,Voluntary_Personal,64.5
EMP_009585,Active,2021-02-04,,46,0.0444,128000,0.876,0,,Still Active,47.6
EMP_009586,Terminated,2021-02-05,2023-12-06,34,0.1355,127000,0.6401,0,,Voluntary_Low_Engagement,55.6
EMP_009587,Terminated,2021-02-05,2021-12-06,10,0.0688,113000,0.7152,0,,Voluntary_Better_Offer,53.9
EMP_009588,Terminated,2021-02-05,2022-02-05,12,0.0195,114000,0.5107,0,,Voluntary_Low_Engagement,61.4
EMP_009589,Active,2021-02-05,,46,-0.0109,122000,0.6647,0,,Still Active,59.8
EMP_009590,Terminated,2021-02-05,2023-11-06,33,-0.0182,93000,0.6642,0,,Voluntary_Better_Offer,63.0
EMP_009591,Terminated,2021-02-05,2022-10-06,20,0.0234,114000,0.576,0,,Voluntary_Low_Engagement,64.7
EMP_009592,Terminated,2021-02-05,2021-10-06,8,0.0492,117000,0.6223,0,,Voluntary_Personal,60.7
EMP_009593,Active,2021-02-05,,46,0.1139,118000,0.789,0,,Still Active,55.3
EMP_009594,Active,2021-02-05,,46,-0.0112,105000,0.6824,0,,Still Active,53.1
EMP_009595,Active,2021-02-05,,46,-0.0277,120000,0.6479,0,,Still Active,60.9
EMP_009596,Active,2021-02-05,,46,0.0851,164000,0.7614,0,,Still Active,49.5
EMP_009597,Terminated,2021-02-05,2023-08-07,30,0.0404,98000,0.7778,0,,Involuntary_Restructure,52.0
EMP_009598,Terminated,2021-02-05,2021-11-05,9,0.1724,111000,0.6941,0,,Voluntary_Better_Offer,46.7
EMP_009599,Terminated,2021-02-05,2024-04-06,38,0.0517,180000,0.8591,1,2023-04-07,Voluntary_Better_Offer,49.0
EMP_009600,Terminated,2021-02-05,2023-03-08,25,0.2779,184000,0.9138,1,2022-03-07,Voluntary_Personal,35.9
EMP_009601,Terminated,2021-02-05,2021-09-06,7,0.0155,96000,0.6091,0,,Voluntary_Low_Engagement,56.2
EMP_009602,Terminated,2021-02-06,2024-09-06,43,0.0829,102000,0.7524,0,,Voluntary_Personal,48.2
EMP_009603,Active,2021-02-06,,46,0.1013,117000,0.6589,0,,Still Active,48.1
EMP_009604,Terminated,2021-02-06,2024-03-08,37,0.1919,133000,0.7263,0,,Voluntary_Low_Engagement,46.8
EMP_009605,Terminated,2021-02-06,2022-07-08,17,-0.0349,102000,0.5336,0,,Involuntary_Restructure,71.8
EMP_009606,Terminated,2021-02-06,2022-03-08,13,0.231,130000,0.8496,0,,Voluntary_Better_Offer,41.4
EMP_009607,Terminated,2021-02-06,2021-09-07,7,-0.0159,121000,0.6172,0,,Voluntary_Better_Offer,65.5
EMP_009608,Terminated,2021-02-06,2023-03-09,25,0.1484,108000,0.7271,0,,Voluntary_Better_Offer,46.5
EMP_009609,Terminated,2021-02-06,2022-07-08,17,0.1057,123000,0.646,0,,Voluntary_Low_Engagement,55.0
EMP_009610,Terminated,2021-02-06,2022-09-07,19,-0.0223,89000,0.6372,0,,Voluntary_Low_Engagement,63.0
EMP_009611,Terminated,2021-02-06,2023-03-09,25,0.0191,114000,0.8037,0,,Voluntary_Personal,52.7
EMP_009612,Terminated,2021-02-06,2024-05-08,39,-0.0479,144000,0.5073,0,,Voluntary_Low_Engagement,71.5
EMP_009613,Terminated,2021-02-06,2022-05-08,15,0.0704,101000,0.7105,0,,Voluntary_Personal,48.6
EMP_009614,Active,2021-02-06,,46,-0.0704,114000,0.712,0,,Still Active,56.9
EMP_009615,Terminated,2021-02-06,2023-03-09,25,-0.078,140000,0.5313,0,,Involuntary_Performance,75.7
EMP_009616,Active,2021-02-06,,46,-0.0158,149000,0.7664,0,,Still Active,51.2
EMP_009617,Terminated,2021-02-06,2021-08-07,6,0.0867,103000,0.6529,0,,Voluntary_Better_Offer,59.7
EMP_009618,Active,2021-02-06,,46,0.1215,125000,0.7997,0,,Still Active,49.2
EMP_009619,Terminated,2021-02-06,2024-11-06,45,0.023,126000,0.6885,0,,Voluntary_Personal,56.0
EMP_009620,Active,2021-02-07,,46,-0.0588,89000,0.7112,0,,Still Active,54.3
EMP_009621,Active,2021-02-07,,46,0.0289,174000,0.8897,1,2023-12-08,Still Active,45.3
EMP_009622,Terminated,2021-02-07,2023-05-09,27,0.1882,126000,0.6994,0,,Voluntary_Better_Offer,50.7
EMP_009623,Terminated,2021-02-07,2024-01-08,35,-0.0813,97000,0.6316,0,,Voluntary_Personal,62.7
EMP_009624,Terminated,2021-02-07,2023-03-10,25,-0.0393,91000,0.7097,0,,Voluntary_Personal,55.7
EMP_009625,Active,2021-02-07,,46,0.0573,160000,0.6615,0,,Still Active,57.5
EMP_009626,Terminated,2021-02-07,2022-03-09,13,0.0007,123000,0.6852,0,,Voluntary_Better_Offer,52.4
EMP_009627,Terminated,2021-02-07,2023-05-09,27,0.0706,178000,0.7821,0,,Voluntary_Personal,50.8
EMP_009628,Terminated,2021-02-07,2023-02-07,24,0.1427,140000,0.7075,0,,Voluntary_Better_Offer,53.4
EMP_009629,Terminated,2021-02-08,2022-09-09,19,0.0539,96000,0.5473,0,,Voluntary_Low_Engagement,66.3
EMP_009630,Terminated,2021-02-08,2023-04-10,26,0.0685,113000,0.7688,0,,Voluntary_Better_Offer,53.5
EMP_009631,Terminated,2021-02-08,2023-02-08,24,-0.083,139000,0.7551,0,,Voluntary_Better_Offer,48.8
EMP_009632,Terminated,2021-02-08,2024-07-10,41,0.0602,97000,0.7455,0,,Voluntary_Personal,42.8
EMP_009633,Terminated,2021-02-08,2021-10-09,8,0.1078,101000,0.7931,0,,Voluntary_Personal,42.2
EMP_009634,Terminated,2021-02-08,2022-08-09,18,0.1001,123000,0.7741,0,,Voluntary_Better_Offer,55.7
EMP_009635,Terminated,2021-02-08,2023-03-11,25,0.0659,161000,0.7984,0,,Voluntary_Better_Offer,48.5
EMP_009636,Terminated,2021-02-08,2022-10-09,20,-0.0163,104000,0.6944,0,,Voluntary_Low_Engagement,63.4
EMP_009637,Active,2021-02-08,,46,0.0639,161000,0.7633,0,,Still Active,55.3
EMP_009638,Terminated,2021-02-09,2024-01-10,35,-0.0223,140000,0.7578,0,,Voluntary_Better_Offer,54.4
EMP_009639,Terminated,2021-02-09,2022-03-11,13,-0.0134,121000,0.6815,0,,Voluntary_Better_Offer,56.4
EMP_009640,Active,2021-02-09,,46,0.1346,166000,0.8515,1,2023-12-10,Still Active,41.4
EMP_009641,Terminated,2021-02-09,2022-12-10,22,0.0696,153000,0.7372,0,,Voluntary_Personal,47.9
EMP_009642,Active,2021-02-09,,46,0.0048,95000,0.6436,0,,Still Active,58.1
EMP_009643,Terminated,2021-02-09,2022-03-11,13,0.0099,92000,0.5837,0,,Voluntary_Personal,63.0
EMP_009644,Terminated,2021-02-09,2023-02-09,24,0.0504,117000,0.7374,0,,Voluntary_Better_Offer,52.0
EMP_009645,Terminated,2021-02-09,2023-12-10,34,0.0365,110000,0.7168,0,,Voluntary_Personal,53.6
EMP_009646,Terminated,2021-02-09,2024-03-11,37,0.0558,112000,0.7424,0,,Voluntary_Personal,48.0
EMP_009647,Terminated,2021-02-09,2023-10-11,32,0.2524,208000,0.7399,0,,Voluntary_Low_Engagement,45.3
EMP_009648,Active,2021-02-10,,46,0.0588,117000,0.8356,1,2023-12-11,Still Active,45.4
EMP_009649,Terminated,2021-02-10,2022-07-12,17,0.0053,95000,0.4878,0,,Voluntary_Low_Engagement,66.8
EMP_009650,Active,2021-02-10,,46,0.0448,110000,0.7646,0,,Still Active,47.2
EMP_009651,Active,2021-02-10,,46,0.0553,130000,0.6193,0,,Still Active,54.6
EMP_009652,Active,2021-02-10,,46,0.1591,166000,0.7272,0,,Still Active,51.4
EMP_009653,Terminated,2021-02-10,2023-08-12,30,0.2006,134000,0.816,1,2022-08-11,Voluntary_Better_Offer,47.9
EMP_009654,Terminated,2021-02-11,2022-12-12,22,-0.0647,142000,0.7179,0,,Voluntary_Personal,57.5
EMP_009655,Terminated,2021-02-11,2022-11-12,21,-0.0517,87000,0.7319,0,,Voluntary_Better_Offer,54.9
EMP_009656,Terminated,2021-02-11,2023-11-12,33,-0.041,107000,0.7463,0,,Voluntary_Personal,55.2
EMP_009657,Terminated,2021-02-11,2022-08-12,18,-0.0572,143000,0.5496,0,,Voluntary_Low_Engagement,66.9
EMP_009658,Terminated,2021-02-11,2021-10-12,8,0.1822,179000,0.6924,0,,Voluntary_Low_Engagement,48.3
EMP_009659,Active,2021-02-11,,46,0.0807,154000,0.702,0,,Still Active,42.3
EMP_009660,Terminated,2021-02-11,2023-02-11,24,0.1462,108000,0.6124,0,,Voluntary_Low_Engagement,49.4
EMP_009661,Terminated,2021-02-11,2023-01-12,23,-0.0215,92000,0.7096,0,,Voluntary_Better_Offer,50.4
EMP_009662,Terminated,2021-02-11,2022-06-13,16,-0.0142,121000,0.7387,0,,Voluntary_Personal,57.8
EMP_009663,Terminated,2021-02-12,2022-03-14,13,0.011,153000,0.7527,0,,Involuntary_Restructure,46.7
EMP_009664,Terminated,2021-02-12,2024-09-12,43,0.0637,131000,0.7001,0,,Voluntary_Better_Offer,56.8
EMP_009665,Active,2021-02-12,,46,0.16,189000,0.8648,1,2023-12-13,Still Active,37.5
EMP_009666,Terminated,2021-02-12,2023-05-14,27,0.0168,169000,0.8443,0,,Voluntary_Personal,52.9
EMP_009667,Terminated,2021-02-12,2022-06-14,16,0.0465,158000,0.6897,0,,Voluntary_Better_Offer,54.2
EMP_009668,Active,2021-02-12,,46,0.0017,152000,0.7914,0,,Still Active,50.8
EMP_009669,Terminated,2021-02-12,2022-03-14,13,0.1145,105000,0.7475,0,,Voluntary_Personal,43.9
EMP_009670,Active,2021-02-12,,46,-0.0159,149000,0.7446,0,,Still Active,53.6
EMP_009671,Active,2021-02-13,,46,-0.0378,146000,0.549,0,,Still Active,67.6
EMP_009672,Terminated,2021-02-13,2021-09-14,7,-0.0688,141000,0.6664,0,,Voluntary_Personal,60.7
EMP_009673,Active,2021-02-13,,46,0.0508,99000,0.7263,0,,Still Active,58.2
EMP_009674,Terminated,2021-02-14,2021-09-15,7,-0.0141,90000,0.4367,0,,Voluntary_Low_Engagement,67.5
EMP_009675,Terminated,2021-02-14,2021-08-15,6,0.0012,94000,0.8304,0,,Voluntary_Better_Offer,48.9
EMP_009676,Terminated,2021-02-14,2021-11-14,9,-0.0473,90000,0.719,0,,Voluntary_Personal,54.5
